id	x	y	riistajalajiNimi
9930	290044.092	6757626.827	Valkohntpeura
9931	404549.211	6682387.248	Valkohntpeura
9932	393505.949	6769270.785	Hirvi
9933	392668.723	6769971.743	Valkohntpeura
9934	266419.362	6730849.338	Valkohntpeura
9935	289416.844	6832222.816	Valkohntpeura
9936	317187.619	6779331.609	Valkohntpeura
9937	223272.666	6844019.682	Hirvi
9938	218287.544	6725130.862	Valkohntpeura
9939	222292.457	6730105.249	Valkohntpeura
9940	261946.098	6734265.772	Valkohntpeura
9941	259374.256	6740808.512	Metskauris
9942	210506.61	6983522.917	Metskauris
9943	266128.677	6771117.488	Valkohntpeura
9944	275459.624	6782835.606	Hirvi
9945	323527.219	6734791.877	Valkohntpeura
9946	312804.464	6737713.268	Valkohntpeura
9947	495157.409	7007821.757	Hirvi
9948	220876.626	6958467.737	Valkohntpeura
9949	220649.717	6958076.19	Valkohntpeura
9950	357233.077	6751467.981	Valkohntpeura
9951	613879.894	6802075.444	Hirvi
9952	424916.341	7094416.994	Hirvi
9953	255400.742	6956574.505	Valkohntpeura
9954	249655.926	7013775.736	Hirvi
9955	261461.17	6841440.567	Valkohntpeura
9956	325542.011	6795622.055	Valkohntpeura
9957	276870.096	6765180.213	Valkohntpeura
9958	305505.913	6735615.894	Hirvi
9959	214607.065	6718299.125	Valkohntpeura
9960	251938.798	6962471.086	Hirvi
9961	305431.192	6778258.637	Valkohntpeura
9962	318193.323	6779627.576	Valkohntpeura
9963	342434.171	6807088.301	Hirvi
9964	389725.642	6735817.085	Metskauris
9965	317452.068	6779435.805	Valkohntpeura
9966	260879.117	6691726.415	Metskauris
9967	282328.398	6950637.665	Hirvi
9968	326405.242	6991359.057	Hirvi
9969	225337.756	6827623.199	Metskauris
9970	312818.129	6737621.518	Valkohntpeura
9971	438870.797	7149292.892	Hirvi
9972	436311.993	7157669.79	Hirvi
9973	512828.102	6822071.37	Hirvi
9974	339265.839	6662867.779	Metskauris
9975	708725.063	6928340.399	Hirvi
9976	415771.372	6713508.19	Valkohntpeura
9977	416215.869	6713121.794	Hirvi
9978	587239.876	7030726.546	Hirvi
9979	379419.953	6700907.798	Valkohntpeura
9980	386754.955	6707591.959	Valkohntpeura
9981	543930.418	6778113.377	Hirvi
9982	322358.765	6800325.877	Valkohntpeura
9983	292877.361	6747016.765	Valkohntpeura
9984	242243.307	6890058.117	Metskauris
9985	415228.381	7064376.691	Hirvi
9986	573803.098	7108909.446	Metspeura
9987	524870.974	7237915.09	Hirvi
9988	481354.255	7238258.328	Hirvi
9989	485721.44	7233200.374	Hirvi
9990	534229.797	7261318.617	Hirvi
9991	531933.153	7224529.22	Hirvi
9992	479271.359	7238333.525	Hirvi
9993	523239.077	7239720.298	Hirvi
9994	417034.373	7437960.927	Hirvi
9995	552740.074	6943456.756	Hirvi
9996	350603.886	6760727.115	Valkohntpeura
9997	285687.989	6684589.004	Valkohntpeura
9998	667399.984	6894531.518	Metskauris
9999	231193.075	6873827.608	Hirvi
10000	426774.616	7215522.178	Metskauris
10001	359375.129	6790928.346	Valkohntpeura
10002	374714.286	6997816.83	Hirvi
10003	320892.601	6806592.202	Hirvi
10004	348506.342	6721795.028	Valkohntpeura
10005	345533.98	6717693.351	Valkohntpeura
10006	347496.798	6718571.308	Metskauris
10007	334931.426	6698188.218	Valkohntpeura
10008	501599.801	6952646.149	Hirvi
10009	423366.858	7243640.21	Metskauris
10010	325707.923	6690970.255	Valkohntpeura
10011	326394.918	6691158.226	Valkohntpeura
10012	322984.524	6687217.808	Valkohntpeura
10013	333913.149	6864668.459	Hirvi
10014	338661.117	6794507.076	Metskauris
10015	336527.804	6799186.402	Hirvi
10016	506133.731	7201587.115	Hirvi
10017	228157.627	6772192.61	Hirvi
10018	306076.803	6802973.429	Valkohntpeura
10019	293227.812	6824852.874	Metskauris
10020	492785.46	6715342.934	Hirvi
10021	354245.085	6906458.675	Hirvi
10022	422229.634	7115076.185	Metskauris
10023	503695.585	7671132.693	Hirvi
10024	470465.473	7645579.989	Hirvi
10025	277553.381	6765677.235	Valkohntpeura
10026	466511.601	6949005.828	Hirvi
10027	272893.075	6764520.095	Valkohntpeura
10028	518907.913	7199769.283	Hirvi
10029	316063.74	6821437.214	Metskauris
10030	517680.041	6725582.391	Hirvi
10031	519367.966	6725058.26	Hirvi
10032	255814.676	6692792.249	Valkohntpeura
10033	519721.338	6806458.712	Valkohntpeura
10034	565775.232	7311677.518	Hirvi
10035	224431.013	6712891.927	Valkohntpeura
10036	336795.462	6784481.43	Valkohntpeura
10037	315889.385	6822811.535	Metskauris
10038	236051.425	6743950.644	Valkohntpeura
10039	217400.454	6735936.241	Valkohntpeura
10040	234447.494	6741197.129	Valkohntpeura
10041	304088.64	6815029.55	Valkohntpeura
10042	332312.919	6661090.052	Metskauris
10043	378734.583	7049459.178	Metspeura
10044	615599.278	7012106.526	Metskauris
10045	260396.113	6969570.171	Valkohntpeura
10046	417745.945	6769356.721	Metskauris
10047	232169.587	6824776.901	Metskauris
10048	210391.57	6870962.583	Metskauris
10049	531093.44	6753169.682	Hirvi
10050	296033.498	6826032.547	Valkohntpeura
10051	413615.113	7094032.19	Metskauris
10052	296139.547	6822252.791	Valkohntpeura
10053	360518.233	6794725.14	Hirvi
10054	379031.598	7049275.58	Metspeura
10055	218138.51	6812349.583	Valkohntpeura
10056	378304.78	7049696.126	Metspeura
10057	376534.552	7051063.553	Metspeura
10058	205785.882	6739582.332	Valkohntpeura
10059	668289.11	6895304.561	Metskauris
10060	281342.868	7046429.864	Hirvi
10061	288790.279	7039274.73	Hirvi
10062	632252.042	6819761.195	Hirvi
10063	287911.162	7029660.618	Valkohntpeura
10064	418871.278	6750376.714	Valkohntpeura
10065	467113.815	6863024.582	Valkohntpeura
10066	489983.887	6878058.242	Hirvi
10067	465308.945	6878606.192	Hirvi
10068	466309.936	6890350.209	Hirvi
10069	477115.268	6879472.704	Hirvi
10070	484957.543	6871657.189	Hirvi
10071	476066.502	6881199.408	Hirvi
10072	472742.884	6864521.434	Hirvi
10073	476031.388	6881243.969	Hirvi
10074	485071.426	6871295.926	Hirvi
10075	292460.678	7007579.693	Metskauris
10076	345048.749	6965276.064	Hirvi
10077	660979.924	7050462.59	Hirvi
10078	490274.012	6869731.985	Hirvi
10079	469841.229	6861834.59	Valkohntpeura
10080	490331.876	6869672.484	Valkohntpeura
10081	295538	7012833.271	Hirvi
10082	633914.701	7039791.187	Hirvi
10083	211724.804	6794239.445	Valkohntpeura
10084	469414.824	6888357.453	Hirvi
10085	464252.705	6892472.735	Hirvi
10086	493376.274	6867197.695	Hirvi
10087	485261.745	6870059.501	Hirvi
10088	600840.617	6893602.375	Hirvi
10089	645259.453	6972809.481	Hirvi
10090	647217.132	6983631.489	Hirvi
10091	382340.412	7376249.9	Hirvi
10092	645084.949	7025144.917	Metskauris
10093	628819.811	7042032.844	Hirvi
10094	317227.466	6824034.663	Metskauris
10095	317235.518	6824053.496	Metskauris
10096	321374.377	6826971.88	Metskauris
10097	321625.913	6827639.528	Metskauris
10098	321633.494	6827654.063	Metskauris
10099	555000.07	6782211.78	Metskauris
10100	424852.109	6932608.375	Hirvi
10101	416454.572	6922442.212	Valkohntpeura
10102	511616.712	6801451.713	Hirvi
10103	509798.329	6802446.103	Hirvi
10104	282561.199	6951257.722	Hirvi
10105	364876.642	6879384.843	Valkohntpeura
10106	380818.815	6876624.315	Hirvi
10107	227051.874	6779851.596	Valkohntpeura
10108	375258.826	6874399.158	Hirvi
10109	403150.2	6962192.853	Valkohntpeura
10110	404212.041	6960750.364	Hirvi
10111	407739.831	6951134.308	Valkohntpeura
10112	414548.875	6957861.887	Valkohntpeura
10113	414972.041	6944854.217	Metskauris
10114	289926.349	6810994.094	Valkohntpeura
10115	290082.675	6810773.515	Valkohntpeura
10116	290142.227	6813889.358	Valkohntpeura
10117	404910.931	6949939.784	Hirvi
10118	419999.879	6949902.629	Hirvi
10119	417571.94	6950681.73	Hirvi
10120	403560.529	7011312.187	Metskauris
10121	300386.742	6813118.69	Valkohntpeura
10122	316711.092	6841180.968	Hirvi
10123	317270.046	6824070.559	Metskauris
10124	317159.309	6823467.722	Metskauris
10125	405130.702	6722608.546	Valkohntpeura
10126	415582.687	6713730.789	Hirvi
10127	562786.515	7156669.037	Hirvi
10128	427866.399	7188545.125	Metskauris
10129	225241.231	6949300.026	Valkohntpeura
10130	418251.217	7189534.199	Metskauris
10131	560692.859	6774672.331	Metskauris
10132	559464.53	6783033.636	Metskauris
10133	558529.136	6780536.916	Metskauris
10134	406843.14	7179613.83	Metskauris
10135	554768.616	7035648.697	Hirvi
10136	251968.196	6766087.303	Valkohntpeura
10137	245650.723	6780916.743	Metskauris
10138	243219.818	6766265.512	Valkohntpeura
10139	329889.95	6789009.807	Valkohntpeura
10140	399933.821	6766325.707	Valkohntpeura
10141	389195.589	7114500.928	Hirvi
10142	243546.443	6782495.18	Valkohntpeura
10143	320561.204	6766730.73	Hirvi
10144	381883.775	6726551.901	Metskauris
10145	466385.92	6897266.63	Hirvi
10146	470710.717	6906988.573	Hirvi
10147	214258.636	6983836.995	Metskauris
10148	227629.729	6971661.698	Hirvi
10149	327942.014	6785344.202	Valkohntpeura
10150	329205.332	6788655.541	Valkohntpeura
10151	331121.779	6780726.19	Valkohntpeura
10152	321745.006	6784067.079	Valkohntpeura
10153	385841.374	7103574.99	Hirvi
10154	596056.747	7345762.434	Hirvi
10155	596842.658	7332472.012	Hirvi
10156	596843.38	7332483.268	Hirvi
10157	598343.73	7315269.67	Metskauris
10158	583900.715	7314613.98	Hirvi
10159	583828.619	7314648.937	Hirvi
10160	600684.043	7294747.688	Hirvi
10161	592155.03	7344495.575	Hirvi
10162	576649.523	7289167.638	Hirvi
10163	580393.944	7302780.864	Hirvi
10164	599254.132	7313555.842	Hirvi
10165	599239.259	7313577.199	Hirvi
10166	589821.277	7369446.285	Hirvi
10167	598339.381	7319915.185	Hirvi
10168	578965.4	7297278.275	Hirvi
10169	356117.595	6855903.7	Hirvi
10170	309423.074	7069788.048	Hirvi
10171	492385.413	6867969.484	Metskauris
10172	490241.262	6869765.627	Metskauris
10173	481821.358	6876956.543	Metskauris
10174	449778.638	6717101.939	Valkohntpeura
10175	386666.491	7304747.409	Metskauris
10176	358503.916	6701871.215	Valkohntpeura
10177	397781.54	7285499.305	Hirvi
10178	230817.568	6773930.726	Hirvi
10179	264789.524	6716809.851	Valkohntpeura
10180	483883.531	6874377.308	Metskauris
10181	397448.015	7326596.153	Hirvi
10182	411662.005	7338486.79	Hirvi
10183	417832.424	7340073.795	Hirvi
10184	651132.245	6899330.179	Hirvi
10185	327963.779	6672113.713	Valkohntpeura
10186	327827.63	6671980.273	Valkohntpeura
10187	328176.94	6672304.161	Valkohntpeura
10188	321013.255	6674926.33	Valkohntpeura
10189	322326.905	6673926.012	Hirvi
10190	328337.961	6672387.833	Valkohntpeura
10191	297040.975	7003812.633	Metskauris
10192	382856.542	7485982.387	Hirvi
10193	370522.515	7440581.978	Hirvi
10194	213168.386	6718268.21	Valkohntpeura
10195	246016.584	6797907.525	Metskauris
10196	240190.791	6802432.793	Valkohntpeura
10197	255000.618	6794895.076	Valkohntpeura
10198	247289.188	6815303.201	Valkohntpeura
10199	646814.266	6910146.567	Hirvi
10200	518144.804	6981487.805	Metskauris
10201	530374.396	6963362.104	Metskauris
10202	293398.675	6648806.209	Valkohntpeura
10203	373887.456	6872644.478	Hirvi
10204	281536.815	6727766.851	Valkohntpeura
10205	298217.817	6841382.315	Metskauris
10206	440419.956	6823128.661	Valkohntpeura
10207	315668.969	6748174.615	Metskauris
10208	259775.16	6732641.898	Metskauris
10209	347833.097	6676303.737	Valkohntpeura
10210	292269.987	6826288.625	Valkohntpeura
10211	283734.829	6644508.169	Valkohntpeura
10212	285557.841	6806710.515	Metskauris
10213	288695.351	7064407.687	Hirvi
10214	621076.875	6974940.015	Hirvi
10215	360173.797	6700814.748	Valkohntpeura
10216	315826.913	6799267.242	Valkohntpeura
10217	238367.535	6693299.716	Metskauris
10218	381670.379	6739487.877	Metskauris
10219	234547.335	6822194.601	Valkohntpeura
10220	301865.962	6806539.781	Valkohntpeura
10221	233015.08	7012668.325	Metskauris
10222	364664.684	6674122.77	Valkohntpeura
10223	327171.222	6662087.659	Valkohntpeura
10224	239885.549	6690244.715	Valkohntpeura
10225	447588.534	6832891.768	Metskauris
10226	546886.314	6760424.468	Valkohntpeura
10227	204752.096	6725270.169	Valkohntpeura
10228	560334.735	7064780.348	Hirvi
10229	289017.025	6710999.169	Valkohntpeura
10230	375181.909	6717772.892	Kuusipeura
10231	238729.654	6686170.919	Valkohntpeura
10232	339826.048	6663047.307	Valkohntpeura
10233	244094.808	6698898.705	Metskauris
10234	443281.831	6716464.929	Hirvi
10235	428445.599	7145000.965	Hirvi
10236	250405.823	6710144.313	Metskauris
10237	378744.591	6750448.326	Valkohntpeura
10238	222215.476	6730323.183	Valkohntpeura
10239	279395.188	6765483.364	Valkohntpeura
10240	363991.446	7455944.464	Hirvi
10241	312179.194	6799308.02	Valkohntpeura
10242	224441.983	6835562.763	Valkohntpeura
10243	448387.224	7091934.341	Hirvi
10244	347102.095	6776335.541	Metskauris
10245	208079.457	6730558.723	Valkohntpeura
10246	499558.278	6974341.141	Valkohntpeura
10247	310730.192	6656727.036	Valkohntpeura
10248	550798.781	7136553.618	Hirvi
10249	352096.235	6723659.308	Valkohntpeura
10250	367448.047	6736285.831	Valkohntpeura
10251	327936.615	6711786.569	Hirvi
10252	296785.614	6842966.81	Metskauris
10253	225179.104	6836451.38	Valkohntpeura
10254	250067.626	6946264.742	Metskauris
10255	285064.378	6740527.454	Valkohntpeura
10256	370792.17	6736240.598	Valkohntpeura
10257	229591.155	6731596.391	Valkohntpeura
10258	462947.498	7484608.282	Hirvi
10259	339835.299	6663049.486	Valkohntpeura
10260	394033.204	6782335.263	Valkohntpeura
10261	502997.884	7756177.214	Hirvi
10262	276580.741	6726438.732	Valkohntpeura
10263	355335.068	6891735.285	Valkohntpeura
10264	500456.113	6973908.684	Hirvi
10265	338440.417	6869887.658	Hirvi
10266	249182.389	6696947.728	Metskauris
10267	223247.065	6811446.036	Hirvi
10268	235801.063	6691128.635	Metskauris
10269	284687.313	6736912.417	Valkohntpeura
10270	279865.692	6805312.812	Metskauris
10271	295390.322	6655439.556	Hirvi
10272	483608.256	7487287.782	Hirvi
10273	367511.993	6736387.287	Valkohntpeura
10274	386476.084	6721768.617	Valkohntpeura
10275	331999.695	6669278.337	Hirvi
10276	379113.861	6695918.125	Valkohntpeura
10277	543714.353	6887568.678	Hirvi
10278	293741.93	6719651.543	Valkohntpeura
10279	283039.385	6751353.263	Valkohntpeura
10280	275714.331	6762688.036	Valkohntpeura
10281	302257.02	7062330.17	Metskauris
10282	298463.105	6715104.018	Valkohntpeura
10283	353084.478	6665683.005	Metskauris
10284	351409.687	7369586.303	Hirvi
10285	292591.204	6747203.341	Valkohntpeura
10286	230712.102	6827898.311	Valkohntpeura
10287	238584.833	6784189.893	Metskauris
10288	284448.635	6992023.737	Metskauris
10289	413112.541	6757026.161	Valkohntpeura
10290	273130.064	6670244.373	Valkohntpeura
10291	404870.791	6764812.34	Valkohntpeura
10292	366470.247	6756839.112	Valkohntpeura
10293	229522.028	6732148.652	Valkohntpeura
10294	424231.318	6896992.987	Hirvi
10295	359778.685	6675542.77	Valkohntpeura
10296	282444.523	6679849.063	Hirvi
10297	357002.545	6770616.166	Metskauris
10298	217951.058	6925803.037	Valkohntpeura
10299	333793.623	6666984.988	Valkohntpeura
10300	462457.52	6696350.483	Hirvi
10301	381809.739	6710429.274	Valkohntpeura
10302	311887.765	6801689.861	Valkohntpeura
10303	217756.295	6755638.188	Valkohntpeura
10304	227355.456	6786691.036	Hirvi
10305	474602.716	6767564.839	Metskauris
10306	330691.292	7054616.84	Metspeura
10307	410057.864	6799353.221	Valkohntpeura
10308	373746.52	6744903.782	Valkohntpeura
10309	279952.243	6749124.948	Valkohntpeura
10310	346592.644	7080115.591	Hirvi
10311	243996.727	6704437.522	Metskauris
10312	198541.864	6736760.02	Valkohntpeura
10313	331069.292	6708100.837	Valkohntpeura
10314	324799.8	6761060.629	Valkohntpeura
10315	254981.346	6865219.534	Metskauris
10316	232264.578	6998247.006	Metskauris
10317	415868.561	6730823.09	Valkohntpeura
10318	458489.004	6732573.921	Valkohntpeura
10319	391704.391	7348798.5	Hirvi
10320	486978.773	6706809.423	Metskauris
10321	218649.447	6721883.112	Valkohntpeura
10322	265844.955	6824149.303	Metskauris
10323	355362.8	6663241.097	Metskauris
10324	425737.772	7344402.687	Hirvi
10325	376623.835	6752017.508	Valkohntpeura
10326	376683.667	6731726.398	Metskauris
10327	228297.092	6728813.561	Metskauris
10328	335622.059	6747123.185	Valkohntpeura
10329	429974.55	6888658.015	Metskauris
10330	323865.306	6788588.871	Valkohntpeura
10331	208688.589	6844205.663	Metskauris
10332	232827.567	6986609.863	Metskauris
10333	292687.387	6892430.814	Hirvi
10334	617463.513	6969715.084	Hirvi
10335	378591.637	6751359.01	Valkohntpeura
10336	265117.321	6818045.651	Metskauris
10337	412820.101	6730775.679	Valkohntpeura
10338	333430.393	6793459.672	Valkohntpeura
10339	375098.103	6695934.797	Metskauris
10340	287151.428	6714362.46	Hirvi
10341	369311.956	6756564.201	Valkohntpeura
10342	299908.068	6742420.375	Hirvi
10343	221420.75	6811963.505	Hirvi
10344	262799.586	6734981.744	Valkohntpeura
10345	409296.646	6726879.661	Metskauris
10346	440729.066	6912294.174	Metskauris
10347	265467.303	6838962.907	Metskauris
10348	308603.705	6730216.312	Metskauris
10349	299145.402	6743840.768	Metskauris
10350	397881.436	6746874.559	Metskauris
10351	236855.733	6786053.244	Metskauris
10352	488901.033	6998392.707	Hirvi
10353	238207.761	6823819.571	Valkohntpeura
10354	374972.535	6696066.49	Valkohntpeura
10355	357433.25	6678422.844	Valkohntpeura
10356	260039.261	6857936.508	Metskauris
10357	531496.596	6850924.953	Hirvi
10358	413708.324	7068448.198	Metskauris
10359	451054.866	6718127.708	Hirvi
10360	216147.653	6811052.906	Hirvi
10361	320446.276	6676166.673	Valkohntpeura
10362	277878.289	6753797.4	Valkohntpeura
10363	502676.424	6769596.18	Hirvi
10364	440313.673	6909811.652	Metskauris
10365	401725.048	6715135.197	Hirvi
10366	288507.608	6703414.354	Metskauris
10367	284643.809	6796716.549	Valkohntpeura
10368	238700.398	6823864.344	Valkohntpeura
10369	469995.466	6926470.61	Hirvi
10370	538690.297	6822550.981	Valkohntpeura
10371	405902.714	6852285.178	Valkohntpeura
10372	389692.657	6770262.949	Valkohntpeura
10373	264495.284	6826151.86	Valkohntpeura
10374	410002.264	7469491.051	Hirvi
10375	352682.375	6992622.992	Metspeura
10376	337880.69	6993760.857	Metskauris
10377	418666.782	6904906.595	Metskauris
10378	282428.065	6767615.313	Valkohntpeura
10379	329250.623	6747927.425	Valkohntpeura
10380	401953.326	7136216.604	Hirvi
10381	439591.85	6908948.212	Hirvi
10382	211059.53	6749358.844	Valkohntpeura
10383	435306.091	6752489.777	Metskauris
10384	296671.978	6761059.354	Valkohntpeura
10385	223165.469	6844960.857	Valkohntpeura
10386	381161.313	6727247.166	Metskauris
10387	454421.942	6702369.433	Valkohntpeura
10388	212983.024	6917106.418	Valkohntpeura
10389	300055.716	6782885.771	Valkohntpeura
10390	357234.452	6751467.618	Valkohntpeura
10391	290000.8	6735655.63	Valkohntpeura
10392	236866.431	6708777.74	Metskauris
10393	508112.111	7200294.58	Metskauris
10394	299766.674	6997221.605	Hirvi
10395	622395.295	6866403.661	Metskauris
10396	359902.288	6678720.039	Valkohntpeura
10397	375979.363	6717183.32	Kuusipeura
10398	404589.112	6722623.854	Metskauris
10399	328114.289	6811006.438	Metskauris
10400	428387.15	7207310.848	Metskauris
10401	339090.706	6923213.009	Hirvi
10402	251486.489	6725586.806	Valkohntpeura
10403	298795.403	6658643.993	Valkohntpeura
10404	207516.162	6784652.981	Metskauris
10405	372778.662	6745306.762	Valkohntpeura
10406	615835.534	7341999.503	Hirvi
10407	276901.66	6671803.088	Metskauris
10408	449451.617	6702660.798	Hirvi
10409	337750.668	6784456.765	Metskauris
10410	326300.108	7055865.216	Metspeura
10411	336750.342	6747227.546	Valkohntpeura
10412	367231.21	6712093.579	Metskauris
10413	202969.649	6740021.203	Metskauris
10414	601213.834	7043744.18	Hirvi
10415	569047.044	6744966.731	Hirvi
10416	298099.917	7067132.923	Metskauris
10417	218125.415	6722299.016	Valkohntpeura
10418	260722.245	6688500.518	Valkohntpeura
10419	659139.206	6933002.361	Hirvi
10420	414353.258	6929094.373	Metskauris
10421	223146.703	6841084.859	Valkohntpeura
10422	288697.862	6807599.229	Valkohntpeura
10423	250909.698	6743971.693	Valkohntpeura
10424	323252.96	6779963.813	Valkohntpeura
10425	282185.651	6775078.534	Valkohntpeura
10426	195606.53	6754877.996	Valkohntpeura
10427	257314.843	6684694.425	Valkohntpeura
10428	297336.742	6783310.658	Valkohntpeura
10429	216808.261	6834691.717	Metskauris
10430	271998.369	6724338.683	Valkohntpeura
10431	248731.6	6706497.435	Metskauris
10432	393605.904	6701609.564	Metskauris
10433	205927.115	6739639.425	Valkohntpeura
